Awan mendung nampaknya akan menggelayuti kemampuan pemerintah Indonesia untuk membiayai kegiatan Kementerian Pertahanan (Kemenhan) pada tahun anggaran 2022. Setelah pemerintah mengajukan alokasi anggaran pertahanan pada RAPBN 2022 kepada DPR RI senilai Rp 133 9 triliun kini terungkap kemampuan fiskal pemerintah untuk membiayai kegiatan-kegiatan dalam RAPBN 2022 untuk Kemenhan pun cukup terbatas. Mengutip istilah yang seringkali dipakai oleh para pejabat senior Kementerian Keuangan (Kemenkeu) ruang fiskal pemerintah saat ini sempit. Meskipun alokasi pasti anggaran pertahanan masih harus menunggu hasil pembahasan eksekutif dan legislatif kemungkinan berkurangnya alokasi anggaran pertahanan adalah keniscayaan karena ruang fiskal pemerintah kini faktanya memang sempit. Salah satu kegiatan yang akan terdampak dengan sangat sempitnya ruang fiskal adalah belanja modal termasuk belanja alutsista di dalamnya. Belanja alutsista pada APBN dapat bersumber dari Rupiah Murni Pinjaman Dalam Negeri (PDN) dan Pinjaman Luar Negeri (PLN). Terkait dengan PLN Menteri Keuangan Sri Mulyani Indrawati pada akhir April 2021 telah menerbitkan Penetapan Sumber Pembiayaan (PSP) senilai US$ 5 8 miliar yang berlaku hingga 30 April 2022. Alokasi PSP tersebut mencakup 31 kegiatan yang disetujui oleh Sri Mulyani dan akan dibiayai oleh Kreditor Swasta Asing dan Lembaga Penjamin Kredit Ekspor yang mengacu pada Peraturan Pemerintah Nomor 10 Tahun 2011 tentang Tata Cara Pengadaan Pinjaman Luar Negeri dan Penerimaan Hibah. Sesuai Peraturan Pemerintah Nomor 50 Tahun 2018 tentang Perubahan Atas Peraturan Pemerintah Nomor 45 Tahun 2013 tentang Tata Cara Pelaksanaan Anggaran Pendapatan dan Belanja Negara pemerintah harus menyediakan Rupiah Murni Pendamping (RMP) untuk mendampingi pinjaman atau hibah luar negeri. Besaran RMP rata-rata 15% dari total nilai kegiatan sedangkan 85% sisanya ditanggung oleh lender. RMP harus disiapkan oleh pemerintah dalam APBN agar suatu kegiatan dapat dieksekusi setelah kontraknya ditandatangani. Isu RMP kini adalah salah satu tantangan dalam mewujudkan ambisi Kemenhan untuk belanja senjata sesuai dengan alokasi PSP. Dengan alokasi PSP senilai US$ 5 8 miliar kebutuhan RMP untuk Kemenhan pada tahun anggaran 2022 adalah US$ 870 juta atau sekitar Rp 12 triliun. Namun menurut informasi dari seorang pejabat senior di pemerintahan yang familiar dengan urusan anggaran Kemenkeu hanya mampu menyediakan Rp 3 triliun sebagai RMP belanja senjata pada tahun depan. Dengan kata lain kapasitas fiskal pemerintah pada tahun anggaran 2022 hanya seperempat dari kebutuhan riil RMP. Sehingga dari 31 kegiatan yang mendapatkan PSP sebagian besar tidak akan dapat dieksekusi menjadi kontrak efektif karena kapasitas fiskal yang sempit untuk penyediaan RMP. Sejak beberapa waktu silam Kemenhan memiliki wacana untuk diperbolehkannya PLN tanpa RMP atau semua pembiayaan ditanggung oleh lender dalam pembelian alutsista. Namun wacana itu tidak mendapatkan persetujuan Kemenkeu untuk dilaksanakan karena bertentangan dengan aturan yang berlaku yaitu Peraturan Pemerintah Nomor 50 Tahun 2018 tentang Perubahan Atas Peraturan Pemerintah Nomor 45 Tahun 2013 tentang Tata Cara Pelaksanaan Anggaran Pendapatan dan Belanja Negara. RMP tetap harus tersedia untuk PLN namun besaran persentase RMP dari total nilai kegiatan akan sangat tergantung kesepakatan antara Kementerian Keuangan dengan lender. Boleh jadi besaran persentase RMP kurang dari 15% apabila lender menyetujuinya. Dari 31 kegiatan yang mendapatkan PSP sampai sekarang baru satu kegiatan yang kontraknya telah ditandatangani yaitu akusisi pesawat Lead-In Fighter Training (LIFT) senilai US$ 240 juta. Sementara kegiatan lainnya masih dalam tahap tender atau pembicaraan penjajakan dengan calon pemasok. Masih tersedia ruang fiskal sekitar Rp 2 5 triliun untuk RMP yang harus diperebutkan oleh 30 kegiatan tersisa. Dihadapkan pada kondisi demikian Kemenhan perlu melakukan penyaringan kembali 30 kegiatan tersebut sehingga hanya kegiatan yang sangat prioritas yang akan mendapatkan RMP sesuai kapasitas fiskal pemerintah. Berikutnya adalah apakah Kemenkeu masih mempunyai ruang fiskal untuk menerbitkan PSP pada 2022? Pertanyaan ini sangat relevan karena Kemenhan telah menandatangani kontrak akuisisi 36 pesawat tempur Rafale enam fregat FREMM dan dua fregat Maestrale dengan nilai total diperkirakan sekitar US$ 12 miliar. Masih adakah ruang fiskal untuk membiayai dua belanja besar itu di tengah upaya pemerintah untuk kembali ke defisit anggaran 3% dari GDP pada tahun fiskal 2023? Seperti telah disebutkan sebelumnya Kemenkeu telah menutup pintu rapat-rapat untuk kemungkinan pembiayaan PLN dengan tanpa RMP seperti keinginan Kemenhan. Sampai sekarang rencana akusisi senjata buatan Prancis dan Italia itu belum masuk dalam Daftar Rencana Prioritas Pinjaman Luar Negeri (DRPPLN) yang diterbitkan oleh Kementerian Perencanaan Pembangunan Nasional/Bappenas. Tercantum dalam DRPPLN merupakan pintu masuk untuk mendapatkan PSP. Sebab kontrak tanpa mendapatkan PSP tidak ada gunanya. Apabila Kemenkeu menerbitkan PSP pada 2022 untuk mendukung kedua program tersebut lalu bagaimana kapasitas fiskal untuk penyediaan RMP pada tahun anggaran 2023?;neutral
"Wali Kota Padang Hendri Septa menyampaikan secara resmi Nota Keuangan Rancangan Anggaran Pendapatan dan Belanja Daerah Perubahan (RAPBDP) Kota Padang Tahun Anggaran (TA) 2021 kepada DPRD Kota Padang. Hal itu ia sampaikan dalam Sidang Paripurna DPRD Kota Padang di Ruang Sidang Utama Kantor DPRD setempat Sabtu (4/9/2021). Dalam pairpurna yang dipimpin Wakil Ketua DPRD Padang Arnedi Yarmen itu juga diikuti Wakil Ketua DPRD Amril Amin Sekretaris DPRD Hendrizal Azhar dan para anggota DPRD Padang. Selain itu unsur Forkopimda kepala OPD terkait dan stakehoder terkait baik secara langsung maupun virtual. Wako Hendri menyebutkan berdasarkan perubahan Kebijakan Umum Anggaran (KUA) dan Prioritas Plafon Anggaran Sementara (PPAS) tahun 2021 yang telah disepakati bahwa RAPBDP Kota Padang tahun 2021 diarahkan untuk percepatan capaian visi dan misi serta mewujudkan 9 (sembilan) program prioritas pembangunan sebagaimana yang tertuang dalam Perubahan Rencana Kerja Pemerintah Daerah (RKPD) Kota Padang tahun 2021. ""Selanjutnya kita tetap fokus pada pencegahan dan penanggulangan pandemi Covid-19 yang mewabah sampai saat ini hampir dua tahun "" ungkap orang nomor satu di Kota Padang tersebut. Dalam RAPBDP 2021 ini Hendri Septa mengatakan pendapatan daerah direncanakan mencapai Rp 2 526 triliun. Jumlah ini turun sebesar Rp 99 806 miliar atau 3 80 persen dari target pendapatan daerah pada APBD awal tahun 2021 yakni sebesar Rp 2 626 triliun. Sementara sebut Hendri untuk mendukung tercapainya sasaran strategis sesuai dengan arah kebijakan dan prioritas pembangunan dalam Perubahan KUA dan PPAS tahun 2021 belanja daerah direncanakan sebesar Rp2 540 triliun. Jumlah ini turun Rp109 58 miluar atau 4 14 persen dari pagu belanja daerah pada APBD awal tahun 2021 yang sebesar Rp2 649 triliun. ""Penurunan belanja daerah tersebut berada pada belanja pegawai belanja subsidi belanja bantuan sosial belanja modal tanah belanja modal gedung dan bangunan serta belanja modal jalan jaringan irigasi san belanja bantuan keuangan "" jelasnya. ""Dari sisi penerimaan kita harus mampu meningkatkan menggali dan mengembangkan sumber-sumber pendapatan daerah terutama pendapatan asli daerah (PAD). Sementara dari sisi belanja kita harus dapat meningkatkan kualitas dan produktivitas belanja. Sehingga setiap rupiah yang kuta belanjakan harus digunakan untuk kegiatan dan program yang benar-benar produktif dan mampu memberikan nilai tambah sebesar-beaarnya bagi masyarakat "" cetusnya menambahkan. Lebih lanjut wako juga berharap RAPBDP 2021 beserta rencana anggaran yang disampaikan dapat dijadikan prioritas bersama DPRD Kota Padang. ""Kita butuh penyempurnaan. Untuk itu dalam proses selanjutnya semoga bisa lebih disempurbakan melalui konsultasi Badan Anggaran (Banggar) DPRD Padang dengan Tim Anggaran Pemerintah Daerah (TAPD) serta OPD sebelum ditetapkan menjadi Peraturan Daerah (Perda). Semoga semuanya berjalan dengan lancar tentunya "" harap wali kota muda tersebut. Sementara itu Wakil Ketua DPRD Kota Padang Arnedi Yarmen meminta kepada OPD terkait di Pemko Padang untuk dapat memaksimalkan menjalankan program-program yang sudah disusun dengan baik. "" Soal penurunan pendapatan kita akan bahas bersama TAPD dan DPRD untuk solusinya ke depan. Penurunan yang terjadi sekarang juga karena adanya pengurangan DAU dari Pusat "" pungkasnya. (**)";neutral
"Padang Cakrawala.co - Rapat Paripurna yang digelar Dewan Perwakilan Rakyat Daerah (DPRD) Kota Padang dengan agenda penyampaian secara resmi Nota Keuangan Rancangan Anggaran Pendapatan dan Belanja Daerah Perubahan (RAPBDP) Kota Padang Tahun Anggaran (TA) 2021 kepada DPRD Kota Padang bertempat di Ruang Sidang Utama Kantor DPRD setempat Sabtu 4 September 2021. Rapat Paripurna dipimpin oleh Wakil Ketua DPRD Padang Arnedi Yarmen itu juga diikuti Wakil Ketua DPRD Amril Amin Sekretaris DPRD Hendrizal Azhar dan para anggota DPRD Padang. Selain itu unsur Forkopimda kepala OPD terkait dan stakehoder terkait baik secara langsung maupun virtual. ""Selanjutnya kita tetap fokus pada pencegahan dan penanggulangan pandemi Covid-19 yang mewabah sampai saat ini hampir dua tahun "" ungkap orang nomor satu di Kota Padang tersebut. Dalam RAPBDP 2021 ini Hendri Septa mengatakan pendapatan daerah direncanakan mencapai Rp 2 526 triliun. Jumlah ini turun sebesar Rp 99 806 miliar atau 3 80 persen dari target pendapatan daerah pada APBD awal tahun 2021 yakni sebesar Rp 2 626 triliun. ""Penurunan belanja daerah tersebut berada pada belanja pegawai belanja subsidi belanja bantuan sosial belanja modal tanah belanja modal gedung dan bangunan serta belanja modal jalan jaringan irigasi san belanja bantuan keuangan "" jelasnya. Gubernur Sumbar Dukung Optimalisasi Potensi Wisata Nagari Muzni Zen : Fraksi Gerindra DPRD Padang Usulkan Hak Angket Firman Juliasyah Pemain Muda Semen Padang FC di Panggil… Wako juga berharap RAPBDP 2021 beserta rencana anggaran yang disampaikan dapat dijadikan prioritas bersama DPRD Kota Padang. ""Kita butuh penyempurnaan. Untuk itu dalam proses selanjutnya semoga bisa lebih disempurbakan melalui konsultasi Badan Anggaran (Banggar) DPRD Padang dengan Tim Anggaran Pemerintah Daerah (TAPD) serta OPD sebelum ditetapkan menjadi Peraturan Daerah (Perda). Semoga semuanya berjalan dengan lancar tentunya "" harap wali kota muda tersebut. Sementara itu Wakil Ketua DPRD Kota Padang Arnedi Yarmen meminta kepada OPD terkait di Pemko Padang untuk dapat memaksimalkan menjalankan program-program yang sudah disusun dengan baik. "" Soal penurunan pendapatan kita akan bahas bersama TAPD dan DPRD untuk solusinya ke depan. Penurunan yang terjadi sekarang juga karena adanya pengurangan DAU dari Pusat "" pungkasnya.";neutral
"Pembangunan daerah harus melibatkan banyak faktor tidak hanya masyarakat yang ada di daerah tersebut tetapi juga dukungan material dan non material serta bantuan dari para perautau yang tersebar di seluruh tanah air bahkan luar negeri. Hal inilah yang diharapkan Bupati Eka Putra saat bertemu dengan perantau dari berbagai daerah di Indonesia dan tokoh masyarakat Tanah Datar dalam pertemuan virtual di gedung Indo Jolito pada Sabtu (4/9) malam. ""Sebagai pemimpin baru bersama Wakil Bupati Richi Aprian kami sangat membutuhkan informasi pendapat saran bahkan saran dari para tetua tokoh masyarakat dan perantau. Selain itu kami berdua memiliki latar belakang bisnis dan relatif muda. Kami pikir kegiatan ini adalah sangat strategis untuk kemajuan daerah dan harus melahirkan sinergitas antara ranah dan rantau "" kata Bupati Eka Putra. Dalam kesempatan itu Bupati Eka menyampaikan bahwa Perda RPJMD Tanah Datar saat ini telah ditetapkan di DPRD dan telah didaftarkan ke Biro Hukum Pemerintah Provinsi sesuai jadwal yang ditentukan pada 24 Agustus 2021. ""RPJMD adalah landasan kami menjabarkan visi dan misi pembangunan ke dalam rencana dan kegiatan. Untuk mencapai tujuan tersebut perlu dukungan dari pendatang seperti yang dilakukan pendatang selama ini. Kontribusi perantau akan mempercepat pembangunan "" kata bupati. Bupati juga menyatakan bahwa Tanah Datar masih mengandalkan pusat dan keuangan daerah relatif terbatas APBD 1 3 triliun dan PAD sekitar 106 miliar yang sebagian besar digunakan untuk belanja pegawai belanja barang dan jasa hibah dan bansos. ""Untuk belanja pembangunan kami terus mencari kue pembangunan dari provinsi dan pemerintah pusat serta mengundang investor maupun pemodal untuk berinvestasi di Tanah Datar. Pada kesempatan ini kami mengajak para perantau untuk berinvestasi di berbagai bidang usaha di kampung halamannya atau mengundang investor ""jelasnya. Senada dengan itu Ketua DPRD H. Rony Mulyadi menyatakan bahwa webinar ranah dan rantau bisa menjadi agenda yang dilaksanakan secara rutin. ""Kami mendukung acara ini mengingat manfaat yang bisa diperoleh dengan mengikuti forum diskusi para perantau Tanah Datar yang sukses di berbagai bidang harus dilakukan secara rutin dan berkelanjutan "" ujarnya. H. Rony juga berharap agar komentar yang disampaikan oleh para perantau tersebut dapat ditindaklanjuti oleh pemerintah daerah dan dilakukan monitoringnya Prof. Fasli Djalal juga menyampaikan apresiasinya atas terselenggaranya webinar pertama antara pemerintah daerah dengan perantau. ""Melalui forum ini kami dapat memberikan saran dan strategi yang akurat bagi pemerintah daerah untuk menghadapi hambatan birokrasi ketika ingin melaksanakan suatu program "" kata Prof. Fasli yang juga Rektor Universitas Yarsi Jakarta ini. Peserta diskusi berasal dari IKTD KKTD dan IKA Nagari seperti Sumut Sumsel DKI Batam Dumai Padang Pekanbaru Lampung Bandung dan lainnya serta ada Dr. Erigas akademisi Unand sekaligus perantau Sumanik mereka tampak antusias menyampaikan harapan dan masukan. Secara umum ia menyatakan dukungannya terhadap rencana tahfiz selain itu ia berharap dapat meningkatkan kualitas pendidikan mendorong pengembangan UMKM dan sektor pertanian serta meningkatkan kualitas infrastruktur. ""Harus menjadi perhatian bersama Jumlah anak Tanah Datar yang lulus di PTN terfavorit di pulau Jawa semakin berkurang. Kami juga berharap duet bupati dan wabup ini selalu harmonis agar pemerintahan bisa berjalan dengan baik "" ucap salah satu perantau. Webinar yang dimoderatori Kepala Baperlitbang Alfian Jamrah ini juga diikuti Staf Ahli Bupati Asisten Kepala Perangkat Daerah dan Kabag di lingkup pemerintah daerah.";neutral
"Kupastuntas.co Lampung Barat - Tahun anggaran 2021 ini sebanyak empat sekolah di Kabupaten Lampung Barat menerima Bantuan Operasional Sekolah (BOS) Kinerja dan BOS Afirmasi. Ke empat sekolah tersebut terdiri dari dua SD dan dua SMP. Rincian nya BOS Kinerja untuk SDN 2 Liwa dan SMPN 2 pagar dewa. Lalu BOS Afirmasi untuk SDN 1 Suka Banjar 2 Ujung Rembun dan SMPN Satap 2 Lumbok Seminung.  Sementara tahun 2020 lalu untuk BOS Afirmasi di SD Negeri 48 penerima SMP Negeri 12 SD Swasta 16 dengan total 76. Sedangkan BOS Kinerja SD Negeri 17 SMP Negeri 12 SDS 8 SMP Swasta 5 dengan total 42. Kepala Dinas Pendidikan dan Kebudayaan Kabupaten Lampung Barat Bulki Basri mengatakan kriteria penerima BOS Kinerja adalah program pemerintah pusat yang dialokasikan bagi satuan pendidikan dasar dan menengah yang memiliki kinerja baik dalam layanan pendidikan yang ditetapkan oleh kementerian. Untuk kriteria penerima BOS Afirmasi merupakan program pemerintah pusat yang dialokasikan bagi sekolah yang berada di daerah khusus yang di tetapkan oleh kementerian atau daerah terpencil. Peruntukan dana tersebut jelasnya sama dengan BOS Reguler. Hanya saja jika BOS Reguler boleh untuk belanja pegawai sedangkan BOS kinerja dan Afirmasi tidak boleh. Hanya untuk belanja barang jasa dan modal saja. ""Faktor kenapa tahun ini hanya empat sekolah yang menerika BOS Afirmasi dan Kinerja hanya wewenang kementerian. Bukan berdasarkan usulan dinas maupun sekolah. Semua mutlak kebijakan kementerian berdasarkan penilaian data pokok pendidikan "" ungkapnya (*) Video KUPAS TV : SINDIKAT NARKOBA JARINGAN LAPAS TERBONGKAR 7 ORANG DITANGKAP";neutral
TACLOBAN CITY - Former Leyte Gov. Leopoldo Petilla passed away on Monday September 6 due to COVID-19...;neutral
"INDOZONE.ID - Pengamat Kebijakan Publik dari Universitas Trisakti Trubus Rahadiansyah menilai bahwa pembelajaran tatap muka dapat dilakukan secara bertahap dengan sistem belajar campuran (blended learning system) antara luar dan dalam jaringan (luring dan daring). Trubus menilai pembelajaran tatap muka (PTM) baik di SD SMP dan SMA/sederajat harus dilakukan secara bertahap dengan penerapan protokol kesehatan yang ketat seiring turunnya level PPKM jadi 3 yang mulai berlaku 24 Agustus 2021. ""Pembelajaran tatap muka dapat dibuka tapi harus secara bertahap dengan 'blended learning system' sifatnya campuran. Orang tua pun harus aktif terlibat mengawasi jika anak melakukan sekolah tatap muka "" kata Trubus saat di Jakarta Selasa (24/08) seperti dilansir Antara. Trubus mengatakan bahwa pembelajaran tatap muka serta aktivitas masyarakat yang diperbolehkan dalam PPKM Level 3 di DKI Jakarta ini memang sudah bisa berjalan karena cakupan vaksinasi di DKI Jakarta yang sudah meluas. Namun Pemprov DKI Jakarta melalui Dinas Pendidikan juga harus menjamin tidak terjadi klaster baru penularan virus pada peserta didik mengingat varian virus Delta yang masih mengganas. Maka dari itu pihak sekolah tidak boleh lengah dalam menerapkan protokol kesehatan dan mengawasi agar tidak terjadi kontak antar satu siswa dengan yang lain. ""Itu bisa dilaksanakan dengan protokol kesehatan yang ketat tapi persoalannya adalah di pengawasan. Secara rasional kebijakan di atas kertas memang bisa yang sulit adalah implementasinya "" kata Trubus. Seperti diketahui Menteri Dalam Negeri Tito Karnavian mengizinkan DKI Jakarta menggelar pembelajaran tatap muka terbatas saat Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 3 dengan penerapan aturan kapasitas maksimal 50 persen. Hal tersebut dipertegas dalam isi Diktum Kelima huruf a. Instruksi Mendagri Nomor 35 Tahun 2021 tentang PPKM Level 4 Level 3 dan Level 2 Corona Virus Disease 2019 (COVID-19) di Wilayah Jawa dan Bali yang dikeluarkan pada Senin (23/8) dan mulai berlaku pada Selasa (24/8) sampai dengan Senin (30/8). Pelaksanaan pembelajaran tatap muka dengan aturan kapasitas maksimal 50 persen berlaku pada satuan pendidikan (sekolah dasar dan menengah serta universitas) di wilayah Kabupaten/Kota Provinsi DKI Jakarta dengan kriteria level 3 yaitu Kabupaten Kepulauan Seribu Kota Jakarta Barat Kota Jakarta Timur Kota Jakarta Selatan Kota Jakarta Utara dan Kota Jakarta Pusat.";neutral
"REPUBLIKA.CO.ID  JAKARTA - Pengamat Kebijakan Publik dari Universitas Trisakti Trubus Rahadiansyah menilai pembelajaran tatap muka dapat dilakukan secara bertahap. Salah satunya dengan sistem belajar campuran (blended learning system) antara luar dan dalam jaringan (luring dan daring). Trubus menilai pembelajaran tatap muka (PTM) baik di SD SMP dan SMA/sederajat harus dilakukan secara bertahap dengan penerapan protokol kesehatan yang ketat seiring turunnya level PPKM menjadi3 yang mulai berlaku 24 Agustus 2021. ""Pembelajaran tatap muka dapat dibuka tapi harus secara bertahap dengan 'blended learning system' sifatnya campuran. Orang tua pun harus aktif terlibat mengawasi jika anak melakukan sekolah tatap muka "" kata Trubus Selasa (24/8). Trubus mengatakan pembelajaran tatap muka serta aktivitas masyarakat yang diperbolehkan dalam PPKM Level 3 di DKI Jakarta ini memang sudah bisa berjalan karena cakupan vaksinasi di DKI Jakarta yang sudah meluas. Namun Pemprov DKI Jakarta melalui Dinas Pendidikan juga harus menjamin tidak terjadi klaster baru penularan virus pada peserta didik mengingat varian virus Delta yang masih mengganas. Oleh karena itu pihak sekolah tidak boleh lengah dalam menerapkan protokol kesehatan dan mengawasi agar tidak terjadi kontak antar satu siswa dengan yang lain. ""Itu bisa dilaksanakan dengan protokol kesehatan yang ketat tapi persoalannya adalah di pengawasan. Secara rasional kebijakan di atas kertas memang bisa yang sulit adalah implementasinya "" kata Trubus. Seperti diketahui Menteri Dalam Negeri Tito Karnavian mengizinkan DKI Jakarta menggelar pembelajaran tatap muka terbatas saat Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 3 dengan penerapan aturan kapasitas maksimal 50 persen. Hal itu dipertegas dalam isi Diktum Kelima huruf a. Instruksi Mendagri Nomor 35 Tahun 2021 tentang PPKM Level 4 Level 3 dan Level 2 Corona Virus Disease 2019 (COVID-19) di Wilayah Jawa dan Bali yang dikeluarkan pada Senin (23/8) dan mulai berlaku pada Selasa (24/8) sampai dengan Senin (30/8). Pelaksanaan pembelajaran tatap muka dengan aturan kapasitas maksimal 50 persen berlaku pada satuan pendidikan (sekolah dasar dan menengah serta universitas) di wilayah Kabupaten/Kota Provinsi DKI Jakarta dengan kriteria level 3 yaitu Kabupaten Kepulauan Seribu Kota Jakarta Barat Kota Jakarta Timur Kota Jakarta Selatan Kota Jakarta Utara dan Kota Jakarta Pusat.";neutral
"My MedcomArtikel TersimpanSign Out   Reggae Emancipate Evolution (REVOLUTION) lahir dari inisiatif Jalie Gimbs yang merindukan suasana kebersamaan sesama musisi ketika manggung saat belum ada pandemi. Ide ini berkembang menjadi sebuah ide besar untuk berkolaborasi dalam sebuah lagu dengan kawan-kawan musisi lintas pulau dan kabupaten di Indonesia dari Pulau Papua ke Pulau Sumatera.   Total ada 9 orang musisi yaitu 6 penyanyi dan 3 instrumentalis yang menjadi  kontributor dalam lagu berjudul ""Salam untuk Kawan"" ini. Mereka adalah:Para vokalis (secara urutan dalam lagu):1. Jalie Gimbs berduet bersama Steven Kaligis (vokalis Steven & The Coconut Trees alm.) dalam Steven Jam dikenal sebagai band yang memiliki jam terbang tinggi dalam dunia reggae.   2. Topans adalah musisi asal Provinsi Bangka Belitung bersama grupnya Rainbow Skankin ia lahirkan banyak karya dan mampu merangkul musisi reggae di Pulau Sumatera khususnya di Bangka dan Belitung.Bagaimana tanggapan anda mengenai artikel ini?HappyInspireConfuseSad 3. Gorby The Comen Rasta adalah musisi reggae asal Provinsi Papua. Ia memiliki banyak karya dan sering berkolaborasi dengan artis reggae mancanegara salah satunya adalah dengan Joaquin Quino vokalis dari Big Mountain (Amerika).   4. Richard Tobing adalah musisi reggae asal Provinsi Nusa Tenggara Barat tepatnya Pulau Gili Trawangan. Ia dikenal bersama bandnya yaitu Richard N D’Gilis yang telah melahirkan banyak karya. Richard juga kerap berkarya secara solo dengan gitarnya.   5. Joni Agung adalah musisi reggae asal Provinsi Bali. Bersama grup yang ia pimpin yaitu Joni Agung & Double T Joni Agung telah memiliki banyak karya dalam bentuk album maupun single.   6. Bimacho adalah musisi asal Provinsi D.I. Yogyakarta. Ia berkarya dengan Bravesboy REGALS Dangdut Revolution. Ia juga memiliki sebuah youtube channel bernama Bimacho yang kreatif dan menghibur. Para Instrumentalis: 1. Rival Himran atau akrab disapa Pallo bermain bass untuk Steven & The Coconut Trees dan telah memiliki banyak karya dalam bentuk album. Pallo juga memiliki sebuah album bersama MAN musik yang mengangkat kultur lokal tanah kelahirannya: Sulawasi Tengah.   2. Massto Sidharta adalah drummer yang karyanya hadir di banyak grup dalam bentuk album maupun singles. Beberapa bandnya yaitu Kidnap Katrina Popout The Sidhartas dan yang terbaru: S.O.S.   3. Reynold Affandy pernah memiliki sebuah album bersama SLANK pada tahun 1996 yaitu ""Lagi Sedih"". Ia juga dikenal sebagai gitaris Imanez Oppie Andaresta dan Well Willy.   Reynold juga memiliki banyak proyek musik dan juga youtube channel dengan konten- konten menarik bernama RSG Channel.   ""Salam untuk Kawan"" adalah sebuah lagu yang ingin menggambarkan kebersamaan kawan-kawan musisi dalam suasana yang akrab saling support dan saling mengingatkan. Niatan lagu ini adalah untuk menciptakan kesadaran dan menumbuhkan rasa syukur kita akan budaya kebersamaan yang dimiliki oleh Masyarakat Indonesia. Bahwa segala masalah yang hadir di masa sulit seperti sekarang bisa kita tuntaskan bila kita dapat saling membantu satu sama lain.     (ASA) Cinta Laura Rilis Lagu Terinspirasi Buah Markisa Kolaborasi Aaliyah Massaid dan Anrez Adelio di Lagu ""Tak Searah"" Salah Paham yang Kerap Terjadi tentang Asuransi Kesehatan Profil Koes Hendratmo Presenter Berpacu dalam Melodi yang MelegendaHiburan koes hendratmo Saipul Jamil Syuting Lagi Kemal Palevi: Kok Judulnya Seolah-olah Jadi Korban?Hiburan Saipul Jamil Koes Hendratmo Meninggal Helmy Yahya Kehilangan Sosok GuruHiburan koes hendratmo Otomotif Honda e Diam-Diam Sudah Ada Di Indonesia Internasional Biden Tegaskan Pengakuan AS terhadap Taliban 'Masih Sangat Jauh' Ekonomi Sri Mulyani: Tambahan Bansos Tahan Laju Kemiskinan di Level 10 19% Olahraga Manchester United Berencana Merekrut Declan Rice Nasional Jokowi: Percepatan Vaksinasi Diharapkan Hentikan Varian Delta Pendidikan Sekolah Lebih Dulu Tatap Muka Dibandingkan Kampus Ini Penyebabnya Hiburan Ari Hamzah Pertanyakan Kejelasan Royalti di Endank Soekamti Teknologi Wisata Luar Angkasa SpaceX Siap Terbang Bulan Ini Properti Punya Investasi Rumah Pilih Jual atau Kontrakan? Rona Sejarah Terciptanya Vaksin Tubuh Manusia FOLLOW USIkuti media sosial medcom.id dan dapatkan berbagai keuntungan nicolas cage Saipul Jamil";neutral
"REPUBLIKA.CO.ID NEW YORK - Peragaan busana New York Fashion Week (NYFW) akan kembali digelar selama lima hari mulai 8 September 2021. Namun mengingat pandemi Covid-19 yang masih berlangsung pagelaran kali ini akan dilaksanakan dengan beberapa penyesuaian. NYFW biasanya bisa dihadiri hingga 230 ribu orang pengunjung dengan jumlah pengunjung tiap show-nya mencapai lebih dari 500 orang. Kali ini penyelenggaraan NYFW akan dilakukan dalam skala setengah kali lebih kecil dari biasanya. Dengan kata lain sebagian besar show dalam Pekan Mode New York kali ini hanya dihadiri oleh 150-200 orang pengunjung. ""NYFW belum kembali meriah seperti yang diharapkan melainkan berjingkat-jingkat untuk sementara di tengah varian delta "" jelas pendiri sekaligus direktur Fashion Law Institute Susan Scafidi seperti dilansir New York Post Selasa (7/9). Scafidi mengatakan perkembangan NYFW di masa pandemi melaju perlahan karena sebagian pertunjukan masih dilakukan secara digital. Selain itu faktor seperti keraguan untuk melakukan perjalanan dan pembatasan jumlah pengunjung juga turut memengaruhi. NYFW kali ini akan terdiri dari 119 show. Sebanyak hampir seperempat di antaranya hanya akan digelar secara digital. Para pengunjung yang hadir juga diwajibkan untuk sudah vaksinasi Covid-19. Sebelum masuk ke area NYFW mereka akan diminta untuk menunjukkan bukti vaksinasi melalui aplikasi Clear Health Pass. Pengunjung pun sangat diminta untuk menggunakan masker selama menghadiri NYFW. Pihak penyelenggara tidak membuat aturan mengenai di mana dan seberapa dekat pengunjung dapat duduk antara satu sama lain. Namun kapasitas pengunjung pada tiap pertunjukan tetap dibatasi. Terlepas dari adanya beberapa penyesuaian dan pembatasan penyelenggaraan NYFW disambut baik oleh banyak pelaku mode. Terlebih selama 18 bulan ini mereka hanya bisa menyaksikan peragaan busana secara daring. ""Harus menunjukkan kartu vaksinasi dan menggunakan masker merupakan hal yang pantas dan penting "" jelas pendiri NYFW Fern Mallis. NYFW turut menerapkan protokol ketat untuk para model dan tim produksi di belakang panggung. Mereka juga akan dipantau oleh petugas pengawas kepatuhan Covid-19.";neutral
